peptide_id,bucket,category,reason
24003,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Nspe(p-Br)'): unknown residue code 'Nspe(p-Br)': no match in p2smi database (checked Code='NSPE(P-BR)'); position 3 ('Nspe(p-Br)'): unknown residue code 'Nspe(p-Br)': no match in p2smi database (checked Code='NSPE(P-BR)'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Nspe(p-Br)'): unknown residue code 'Nspe(p-Br)': no match in p2smi database (checked Code='NSPE(P-BR)'); position 6 ('Nspe(p-Br)'): unknown residue code 'Nspe(p-Br)': no match in p2smi database (checked Code='NSPE(P-BR)'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Nspe(p-Br)'): unknown residue code 'Nspe(p-Br)': no match in p2smi database (checked Code='NSPE(P-BR)'); position 9 ('Nspe(p-Br)'): unknown residue code 'Nspe(p-Br)': no match in p2smi database (checked Code='NSPE(P-BR)'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Nspe(p-Br)'): unknown residue code 'Nspe(p-Br)': no match in p2smi database (checked Code='NSPE(P-BR)'); position 12 ('Nspe(p-Br)'): unknown residue code 'Nspe(p-Br)': no match in p2smi database (checked Code='NSPE(P-BR)')
24009,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Nspe(p-Br)'): unknown residue code 'Nspe(p-Br)': no match in p2smi database (checked Code='NSPE(P-BR)'); position 3 ('Nspe(p-Br)'): unknown residue code 'Nspe(p-Br)': no match in p2smi database (checked Code='NSPE(P-BR)'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Nspe(p-Br)'): unknown residue code 'Nspe(p-Br)': no match in p2smi database (checked Code='NSPE(P-BR)'); position 6 ('Nspe(p-Br)'): unknown residue code 'Nspe(p-Br)': no match in p2smi database (checked Code='NSPE(P-BR)')
24053,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
24082,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 3 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 6 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 9 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 12 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM')
24080,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 3 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 6 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 9 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 12 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM')
24085,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 3 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 6 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 9 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 12 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM')
24081,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 3 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 6 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 9 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 12 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM')
24063,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
24083,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 3 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 6 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 9 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 12 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM')
24087,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 3 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 6 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 9 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 12 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM')
24086,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 3 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 6 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 9 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 12 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM')
24084,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 3 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 6 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 9 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 12 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM')
24090,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 3 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 6 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 9 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 12 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM')
24092,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 3 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 6 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 9 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 12 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE')
24091,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 3 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 6 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 9 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 12 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE')
24088,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 3 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 6 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 9 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 12 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE')
24093,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 3 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 6 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 9 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 12 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM')
24060,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
24066,b1_excluded_non_monomer,out_of_scope,"non-monomer complexity (dimer/multi-peptide) -- not a single-chain SMILES peptide, out of scope for this dataset"
24095,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 3 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 6 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 9 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 12 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM')
24102,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 3 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 4 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 5 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 6 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM')
24094,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 3 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 6 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 9 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 12 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE')
24104,b3_excluded_residue_no_smiles,residue_based,position 1 ('Nhe'): unknown residue code 'Nhe': no match in p2smi database (checked Code='NHE'); position 2 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 3 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS')
24105,b3_excluded_residue_no_smiles,residue_based,position 1 ('Nhe'): unknown residue code 'Nhe': no match in p2smi database (checked Code='NHE'); position 2 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 3 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 4 ('Nhe'): unknown residue code 'Nhe': no match in p2smi database (checked Code='NHE'); position 5 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 6 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS')
24109,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Nspe(p-CH3)'): unknown residue code 'Nspe(p-CH3)': no match in p2smi database (checked Code='NSPE(P-CH3)'); position 3 ('Nspe(p-CH3)'): unknown residue code 'Nspe(p-CH3)': no match in p2smi database (checked Code='NSPE(P-CH3)'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Nspe(p-CH3)'): unknown residue code 'Nspe(p-CH3)': no match in p2smi database (checked Code='NSPE(P-CH3)'); position 6 ('Nspe(p-CH3)'): unknown residue code 'Nspe(p-CH3)': no match in p2smi database (checked Code='NSPE(P-CH3)'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Nspe(p-CH3)'): unknown residue code 'Nspe(p-CH3)': no match in p2smi database (checked Code='NSPE(P-CH3)'); position 9 ('Nspe(p-CH3)'): unknown residue code 'Nspe(p-CH3)': no match in p2smi database (checked Code='NSPE(P-CH3)'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Nspe(p-CH3)'): unknown residue code 'Nspe(p-CH3)': no match in p2smi database (checked Code='NSPE(P-CH3)'); position 12 ('Nspe(p-CH3)'): unknown residue code 'Nspe(p-CH3)': no match in p2smi database (checked Code='NSPE(P-CH3)')
24089,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 3 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 6 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 9 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Npm'): unknown residue code 'Npm': no match in p2smi database (checked Code='NPM'); position 12 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE')
24108,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Nspe(p-Cl)'): unknown residue code 'Nspe(p-Cl)': no match in p2smi database (checked Code='NSPE(P-CL)'); position 3 ('Nspe(p-Cl)'): unknown residue code 'Nspe(p-Cl)': no match in p2smi database (checked Code='NSPE(P-CL)'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Nspe(p-Cl)'): unknown residue code 'Nspe(p-Cl)': no match in p2smi database (checked Code='NSPE(P-CL)'); position 6 ('Nspe(p-Cl)'): unknown residue code 'Nspe(p-Cl)': no match in p2smi database (checked Code='NSPE(P-CL)'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Nspe(p-Cl)'): unknown residue code 'Nspe(p-Cl)': no match in p2smi database (checked Code='NSPE(P-CL)'); position 9 ('Nspe(p-Cl)'): unknown residue code 'Nspe(p-Cl)': no match in p2smi database (checked Code='NSPE(P-CL)'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Nspe(p-Cl)'): unknown residue code 'Nspe(p-Cl)': no match in p2smi database (checked Code='NSPE(P-CL)'); position 12 ('Nspe(p-Cl)'): unknown residue code 'Nspe(p-Cl)': no match in p2smi database (checked Code='NSPE(P-CL)')
24106,b3_excluded_residue_no_smiles,residue_based,position 1 ('Nhe'): unknown residue code 'Nhe': no match in p2smi database (checked Code='NHE'); position 2 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 3 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 4 ('Nhe'): unknown residue code 'Nhe': no match in p2smi database (checked Code='NHE'); position 5 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 6 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 7 ('Nhe'): unknown residue code 'Nhe': no match in p2smi database (checked Code='NHE'); position 8 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 9 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS')
24112,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 3 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 6 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 9 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS')
24119,b3_excluded_residue_no_smiles,residue_based,position 2 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 4 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 6 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 8 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 10 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)')
24113,b3_excluded_residue_no_smiles,residue_based,position 2 ('βNpe'): unknown residue code 'βNpe': no match in p2smi database (checked Code='ΒNPE'); position 4 ('βNpe'): unknown residue code 'βNpe': no match in p2smi database (checked Code='ΒNPE'); position 6 ('βNpe'): unknown residue code 'βNpe': no match in p2smi database (checked Code='ΒNPE'); position 8 ('βNpe'): unknown residue code 'βNpe': no match in p2smi database (checked Code='ΒNPE'); position 10 ('βNpe'): unknown residue code 'βNpe': no match in p2smi database (checked Code='ΒNPE'); position 12 ('βNpe'): unknown residue code 'βNpe': no match in p2smi database (checked Code='ΒNPE')
24115,b3_excluded_residue_no_smiles,residue_based,position 2 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 4 ('βNpe'): unknown residue code 'βNpe': no match in p2smi database (checked Code='ΒNPE'); position 6 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 8 ('βNpe'): unknown residue code 'βNpe': no match in p2smi database (checked Code='ΒNPE')
